x,y,filter_value,true_blob
4.890880708877348049e+00,3.984301373840016591e+00,-1.341136199206578207e-02,1.000000000000000000e+00
4.632542774975044964e+00,1.384253036718558150e+00,-1.862148408384754372e+00,1.000000000000000000e+00
3.367771436176778099e+00,4.190924821664308908e+00,1.110996713803357405e+00,1.000000000000000000e+00
7.015230091694103720e+00,3.583034164763168938e+00,-1.669193356297298925e+00,1.000000000000000000e+00
7.846650342349847485e+00,4.545118319479012570e+00,-1.451068024607497842e+00,1.000000000000000000e+00
5.603968786326731788e+00,1.963404948504868353e+00,-2.029053219736950631e+00,1.000000000000000000e+00
7.951865280204268416e+00,3.930091102915192813e+00,-1.993698902824756480e+00,1.000000000000000000e+00
4.067814896699337268e+00,2.106786677176634370e+00,-9.453311896962965921e-01,1.000000000000000000e+00
4.562485318927250511e+00,9.496937111790102470e-01,-2.154115741664209160e+00,1.000000000000000000e+00
5.607708169449923119e+00,1.912987472935395949e+00,-2.070442111667203822e+00,1.000000000000000000e+00
5.313632399998565070e+00,2.403565794625943663e+00,-1.504535548348307383e+00,1.000000000000000000e+00
4.211696058894176531e+00,2.014199852134963553e+00,-1.108100427955265310e+00,1.000000000000000000e+00
5.694784154678434795e+00,5.337540017844572660e+00,5.248755224999855917e-01,1.000000000000000000e+00
7.324081899423121378e+00,3.650857637801617095e+00,-1.812277520525156893e+00,1.000000000000000000e+00
5.382894483720765955e+00,4.051457348531362967e+00,-2.729972207525649397e-01,1.000000000000000000e+00
6.336544919762948425e+00,2.132222581356721935e+00,-2.362290472489391391e+00,1.000000000000000000e+00
3.968990640386046209e+00,7.109363828950692188e-01,-1.963080459858971727e+00,1.000000000000000000e+00
7.773320399754815035e+00,5.749745638665203273e+00,-4.723026272950459070e-01,1.000000000000000000e+00
4.061623005714274370e+00,3.557497375646923032e-01,-2.296638070918708863e+00,1.000000000000000000e+00
5.491735717619858015e+00,1.961222119800204222e+00,-1.959672415524103650e+00,1.000000000000000000e+00
4.285096560315588832e+00,3.683718070989085547e+00,1.375554123559396269e-01,1.000000000000000000e+00
5.150504506875422273e+00,2.428047149653656422e+00,-1.382289278359599249e+00,1.000000000000000000e+00
4.056029297077836659e+00,3.059854224135791334e+00,-2.002345180322775420e-01,1.000000000000000000e+00
3.810709826804326461e+00,1.552033750119385713e+00,-1.211877620522406218e+00,1.000000000000000000e+00
4.654323380336133908e+00,3.374606301847226320e+00,-3.354922732545800867e-01,1.000000000000000000e+00
4.017185327305475617e+00,1.206398732166823473e+00,-1.610132455206672697e+00,1.000000000000000000e+00
3.998034782428967482e+00,2.157797158553339756e+00,-8.616638499344522195e-01,1.000000000000000000e+00
5.510508164602060610e+00,3.724304091434131436e+00,-6.070096773289744840e-01,1.000000000000000000e+00
6.390283016128524451e+00,2.278508629548955167e+00,-2.283100311114572456e+00,1.000000000000000000e+00
6.007111816807627847e+00,3.332760335451848466e+00,-1.224516024585285967e+00,1.000000000000000000e+00
3.297384096183058499e+00,5.118944413015153572e+00,1.873816173972736143e+00,1.000000000000000000e+00
2.979647188932548207e+00,3.308555321301113850e+00,6.738553390730748216e-01,1.000000000000000000e+00
5.742256304671047751e+00,3.403039969541008514e+00,-1.002406069553818169e+00,1.000000000000000000e+00
4.647032158219759346e+00,3.959879281601386580e+00,1.221010988338775000e-01,1.000000000000000000e+00
2.548516021051240088e+00,2.683658893066132034e+00,4.632207352547188517e-01,1.000000000000000000e+00
3.787345280310173479e+00,2.068796370933341677e+00,-7.971301043956865451e-01,1.000000000000000000e+00
6.203298341912837799e+00,4.411160346517635666e+00,-5.141131861958521121e-01,1.000000000000000000e+00
4.858294114115746076e+00,3.924362998131691871e+00,-3.916604211506904965e-02,1.000000000000000000e+00
4.630731926820123689e+00,1.891545838269178992e+00,-1.468378744307235806e+00,1.000000000000000000e+00
4.450431310080543490e+00,2.586949822524321707e+00,-8.159925906717031552e-01,1.000000000000000000e+00
4.134418599944474693e+00,3.431104673943975225e+00,3.745840850220561596e-02,1.000000000000000000e+00
4.568376741807667507e+00,1.046884805318941236e+00,-2.082624656543318409e+00,1.000000000000000000e+00
2.652476933981872786e+00,3.283126667221289097e+00,8.613512159219489650e-01,1.000000000000000000e+00
3.887326612918633462e+00,3.255258479556224938e+00,5.782894667319998794e-02,1.000000000000000000e+00
5.574967527366462505e+00,1.528448689959429174e+00,-2.347326097733680506e+00,1.000000000000000000e+00
3.649333096604560733e+00,4.881309014807690971e+00,1.467029115670818618e+00,1.000000000000000000e+00
5.335314385255175651e+00,2.528684796602780338e+00,-1.421428635931586415e+00,1.000000000000000000e+00
3.297171873944651388e+00,2.221857870968960924e+00,-3.682707145263310888e-01,1.000000000000000000e+00
3.596318966069664391e+00,3.925679367196241110e+00,7.609831254391673516e-01,1.000000000000000000e+00
4.342803006018336021e+00,4.250405562229385481e+00,5.396054304081794317e-01,1.000000000000000000e+00
3.857350082547825298e+00,1.635717932512855022e+00,-1.176644009215165321e+00,1.000000000000000000e+00
4.727749110590210080e+00,2.769235724586200931e+00,-8.505191974227958029e-01,1.000000000000000000e+00
5.335198793157660546e+00,7.658302520029707239e-01,-2.785729580873953726e+00,1.000000000000000000e+00
7.211192506837327265e+00,4.200029072876602321e+00,-1.315756450330396454e+00,1.000000000000000000e+00
6.914306835730858580e+00,3.121904814549627538e+00,-1.962179363180220237e+00,1.000000000000000000e+00
5.835918075405817973e+00,1.313029481481781779e+00,-2.679295114930420496e+00,1.000000000000000000e+00
5.719642345017053486e+00,2.143003682155748102e+00,-1.963300337596431966e+00,1.000000000000000000e+00
1.878256900662268247e+00,1.347114077431108781e+00,-1.467744762234751976e-01,1.000000000000000000e+00
4.596423660766567387e+00,1.970455660522386410e+00,-1.385580620812217223e+00,1.000000000000000000e+00
4.678795196626481356e+00,7.961140859993482977e-01,-2.346631623520271770e+00,1.000000000000000000e+00
2.389192524467202094e+00,4.396419661137090706e+00,1.889714092405260448e+00,1.000000000000000000e+00
5.876241782615319487e+00,1.823948974517955790e+00,-2.309399739238138682e+00,1.000000000000000000e+00
5.505104082721326009e+00,4.273933878731074110e+00,-1.781976227224113529e-01,1.000000000000000000e+00
5.723872490942177649e+00,3.248158961472938699e+00,-1.110636030673898711e+00,1.000000000000000000e+00
6.332132588433915465e+00,2.250882518195363780e+00,-2.267658693309440032e+00,1.000000000000000000e+00
5.039402276283978743e+00,2.982365969434204622e+00,-8.829160507122949531e-01,1.000000000000000000e+00
4.382316070399507879e+00,2.471828803573403732e+00,-8.619581997220273628e-01,1.000000000000000000e+00
5.130149516626924644e+00,3.053939605656183165e+00,-8.849856944744830534e-01,1.000000000000000000e+00
3.775835109021708824e+00,3.844980740995380231e+00,5.848494289768710885e-01,1.000000000000000000e+00
3.377486205688712495e+00,2.580750413151093881e+00,-1.413612818344314737e-01,1.000000000000000000e+00
4.721367073613528476e+00,3.403337444916012089e+00,-3.557101955437016461e-01,1.000000000000000000e+00
2.160843800127862924e+00,3.795771677629222740e+00,1.569437242926297937e+00,1.000000000000000000e+00
4.560646608589673079e+00,4.423405566329493332e+00,5.355532448297077863e-01,1.000000000000000000e+00
4.234422574132955752e+00,2.867220779155063681e+00,-4.622899434049279055e-01,1.000000000000000000e+00
7.827699257709222813e+00,2.940395145018178003e+00,-2.681054695721376557e+00,1.000000000000000000e+00
6.939739864026140737e+00,3.234633839656718912e+00,-1.891037066003768086e+00,1.000000000000000000e+00
5.678878481660595945e+00,3.149761061308241405e+00,-1.158299896720362154e+00,1.000000000000000000e+00
5.971404214338666527e+00,2.270263227878704271e+00,-2.024232013091107341e+00,1.000000000000000000e+00
3.155436694131751985e+00,2.054172483575845032e+00,-4.082999720025334844e-01,1.000000000000000000e+00
5.044141690527176536e+00,2.738933074510701893e+00,-1.074323892807011349e+00,1.000000000000000000e+00
6.753291908441083180e+00,4.737455856247576591e+00,-6.098511054671523768e-01,1.000000000000000000e+00
3.120476181478770705e+00,1.936188259897333008e+00,-4.774764053307202216e-01,1.000000000000000000e+00
3.789015396994628304e+00,5.322530325701952059e+00,1.720063458564432102e+00,1.000000000000000000e+00
5.712138883664620082e+00,3.645453324932746320e+00,-7.957169945976561021e-01,1.000000000000000000e+00
2.922092008698438104e+00,2.797506255986749402e+00,3.147712998712939858e-01,1.000000000000000000e+00
5.662955530573070106e+00,2.760440084493931412e+00,-1.449534694097724952e+00,1.000000000000000000e+00
7.823259281302326507e+00,6.051144750777496029e+00,-2.706557715014026311e-01,1.000000000000000000e+00
3.021008995016026155e+00,1.580331518465036389e+00,-6.899079464741794121e-01,1.000000000000000000e+00
4.442577678438951239e+00,4.876085540191327006e+00,9.606739232299243980e-01,1.000000000000000000e+00
6.547886832499186127e+00,2.986943525312391934e+00,-1.834602644942786576e+00,1.000000000000000000e+00
4.648395666722993980e+00,1.984804416914229375e+00,-1.407385934275344752e+00,1.000000000000000000e+00
6.189591182447658824e+00,2.658626793525785459e+00,-1.861819430262190656e+00,1.000000000000000000e+00
4.901276249609379576e+00,3.721975733493321226e+00,-2.230230553482566991e-01,1.000000000000000000e+00
4.591124849222083526e+00,2.678093267415208700e+00,-8.345439220533280578e-01,1.000000000000000000e+00
5.414069275466604658e+00,3.995780548070706928e+00,-3.358297431022416735e-01,1.000000000000000000e+00
7.844807383122982536e+00,3.978831751630177216e+00,-1.888182615806545783e+00,1.000000000000000000e+00
6.145210015567052153e+00,2.870679555917234449e+00,-1.669595814948587220e+00,1.000000000000000000e+00
4.229906428206046343e+00,3.711313110818586392e+00,1.938612721548410300e-01,1.000000000000000000e+00
4.554108953756011324e+00,1.247400312752899199e+00,-1.918399313383659210e+00,1.000000000000000000e+00
4.450043571949546362e+00,2.847168277134218162e+00,-6.143490879016946238e-01,1.000000000000000000e+00
4.949658103376921581e+00,4.775600813123387134e+00,5.618005474868048577e-01,1.000000000000000000e+00
6.430337966142760209e+00,4.788444502896142652e+00,-3.658814294411346646e-01,1.000000000000000000e+00
5.449003073773385886e+00,3.141248584779170905e+00,-1.019322394739349491e+00,1.000000000000000000e+00
3.554238149302396899e+00,2.874422243854171111e+00,-2.599783508898872650e-02,1.000000000000000000e+00
4.336676642779815793e+00,1.293065733808524520e+00,-1.745369871303369180e+00,1.000000000000000000e+00
4.002091122597706274e+00,2.514967631388987712e+00,-5.877977833083850578e-01,1.000000000000000000e+00
5.871568349279221444e+00,3.638709571590490910e+00,-9.018931342286082842e-01,1.000000000000000000e+00
4.333391154224875308e+00,3.498889230882575418e+00,-3.607617947626603344e-02,1.000000000000000000e+00
4.788206170546298601e+00,4.276030495385241714e+00,2.773919187864727354e-01,1.000000000000000000e+00
2.449546677434866648e+00,2.888593137025273094e+00,6.845022176784542056e-01,1.000000000000000000e+00
7.076848405481954707e+00,2.287022990864691963e+00,-2.711269709047487542e+00,1.000000000000000000e+00
4.351322946048952645e+00,1.370302040529251419e+00,-1.694866860670941833e+00,1.000000000000000000e+00
7.480541956080229760e+00,3.139918887503768019e+00,-2.306798716305073604e+00,1.000000000000000000e+00
5.749421839083539432e+00,4.699869608301130874e+00,-3.252791989594390476e-03,1.000000000000000000e+00
5.587477145452125704e+00,2.004685843575897408e+00,-1.986660439453929117e+00,1.000000000000000000e+00
4.244184869926309389e+00,3.521572442041025930e+00,3.796844771547213532e-02,1.000000000000000000e+00
2.973990708592179288e+00,2.598277015899004283e-01,-1.682147758373816693e+00,1.000000000000000000e+00
4.177370431547024587e+00,1.141748053798126605e+00,-1.761604581070619346e+00,1.000000000000000000e+00
7.593630536905351391e+00,3.463426810238499520e+00,-2.128029361179453627e+00,1.000000000000000000e+00
3.247662454716230940e+00,1.990933223160396448e+00,-5.156452960346002978e-01,1.000000000000000000e+00
1.521702795405171393e+00,1.342263003343282302e+00,7.525453329743475583e-02,1.000000000000000000e+00
7.691194036684279922e+00,5.942181162246594539e+00,-2.713602325205637378e-01,1.000000000000000000e+00
6.079893326147870702e+00,2.993906303703557370e+00,-1.532862577967553541e+00,1.000000000000000000e+00
3.852215060948248393e+00,1.739586326681459738e+00,-1.093002617661206655e+00,1.000000000000000000e+00
8.098262793044410657e+00,3.073029007570492688e+00,-2.749732804917330409e+00,1.000000000000000000e+00
8.975985991401913111e+00,5.059243861521951935e+00,-1.768294819500982440e+00,1.000000000000000000e+00
1.968789333533629726e+00,1.906440040598944341e+00,2.287913778661241349e-01,1.000000000000000000e+00
3.923056875477705319e+00,2.799835276241752435e+00,-3.172749182668126444e-01,1.000000000000000000e+00
3.444781762396319280e+00,3.124628238409273617e+00,2.369628412753077840e-01,1.000000000000000000e+00
5.954800998590497052e+00,3.090511155783675079e+00,-1.378881358481120145e+00,1.000000000000000000e+00
4.648375448407811028e+00,1.710515968783969720e+00,-1.619660677791681325e+00,1.000000000000000000e+00
5.420753099721342672e+00,3.655221674408366983e+00,-6.036402192832095448e-01,1.000000000000000000e+00
5.792881357576295187e+00,3.761891217530783482e+00,-7.567282234772870764e-01,1.000000000000000000e+00
7.658025516943331112e+00,4.383099362488361628e+00,-1.457019411351636151e+00,1.000000000000000000e+00
4.524627474979387998e+00,1.545996252170518170e+00,-1.668630020084895138e+00,1.000000000000000000e+00
3.960176248239057450e+00,2.635460268896562930e+00,-4.679995445913558427e-01,1.000000000000000000e+00
5.151969657829545746e+00,2.439935922826973247e+00,-1.374015664536120340e+00,1.000000000000000000e+00
2.955514196704086327e+00,1.374391658721925813e+00,-8.078228227628703184e-01,1.000000000000000000e+00
2.323199121576642323e+00,2.458634956423459528e+00,4.317409925255688008e-01,1.000000000000000000e+00
2.221755722712330794e+00,1.528893078492713942e+00,-2.236017265409120658e-01,1.000000000000000000e+00
3.721493442395614082e+00,1.271018082334062438e+00,-1.372876561677637275e+00,1.000000000000000000e+00
5.958727423975823889e+00,3.982241657781913524e+00,-6.912063884719562568e-01,1.000000000000000000e+00
3.929874465543131468e+00,2.371301812521187991e+00,-6.532586761341350190e-01,1.000000000000000000e+00
5.476018595098230968e+00,2.188120593977513018e+00,-1.774110009321681058e+00,1.000000000000000000e+00
4.385011676117337664e+00,4.378213010993269094e+00,6.117948132883522794e-01,1.000000000000000000e+00
6.671265996176780178e+00,3.884565663736817331e+00,-1.218009787953697298e+00,1.000000000000000000e+00
5.446109800477162644e+00,6.672482864999103036e-01,-2.932260853835066072e+00,1.000000000000000000e+00
7.294476155821187469e+00,3.693152977748643817e+00,-1.760795257793457358e+00,1.000000000000000000e+00
6.760292034767070746e+00,3.635569431496313619e+00,-1.467096891322633878e+00,1.000000000000000000e+00
4.938178872073215153e+00,2.663202208249455083e+00,-1.065836688517675768e+00,1.000000000000000000e+00
5.413199829721342837e+00,2.665386770402240479e+00,-1.364947152240953310e+00,1.000000000000000000e+00
5.551979632824823874e+00,1.147110609319516472e+00,-2.627908685166911340e+00,1.000000000000000000e+00
5.182969038457192923e+00,5.474792681326666965e+00,9.552038964532528764e-01,1.000000000000000000e+00
3.910233419931052445e+00,2.607733276634793818e+00,-4.578333664003467751e-01,1.000000000000000000e+00
3.799922389750293839e+00,3.287419951104768590e+00,1.380682094695873385e-01,1.000000000000000000e+00
3.765983952876072571e+00,2.657546597969858038e+00,-3.279357689918302454e-01,1.000000000000000000e+00
5.966361421446951141e+00,2.253875706886740993e+00,-2.033721967551209708e+00,1.000000000000000000e+00
6.633461892641270730e+00,4.146078312340228500e+00,-9.916711777476110434e-01,1.000000000000000000e+00
6.705452444273925394e+00,3.333919657855444640e+00,-1.665834434332521097e+00,1.000000000000000000e+00
5.065598110789713893e+00,1.953826126058854973e+00,-1.695550162370444092e+00,1.000000000000000000e+00
5.562721843345098449e+00,4.768349852243921383e+00,1.679734854036029901e-01,1.000000000000000000e+00
8.388943204440831636e+00,5.104341567894227438e+00,-1.361653443275131048e+00,1.000000000000000000e+00
5.589217972283124780e+00,1.548203588139978049e+00,-2.341060570341035874e+00,1.000000000000000000e+00
5.134399628603289578e+00,1.521321300107603358e+00,-2.073858150462691619e+00,1.000000000000000000e+00
2.813998992548443212e+00,3.075827676714434578e+00,5.986287776571899144e-01,1.000000000000000000e+00
6.262647692508515718e+00,4.207701290191468324e+00,-7.091640595529196123e-01,1.000000000000000000e+00
6.036354165469820288e+00,3.739052918236349221e+00,-9.285802747758310494e-01,1.000000000000000000e+00
3.421300150919483585e+00,2.721081256395310621e+00,-6.049584726259914225e-02,1.000000000000000000e+00
1.662284417566445960e+00,2.697210704045822638e-01,-8.438687201702979035e-01,1.000000000000000000e+00
5.771434003361285647e+00,2.169690914237762946e+00,-1.975441994814684188e+00,1.000000000000000000e+00
6.906546467261752476e+00,4.516309247671506100e+00,-8.780557155431149008e-01,1.000000000000000000e+00
4.335213694111692995e+00,3.644991269500644115e+00,7.584645861008972034e-02,1.000000000000000000e+00
3.052267633335443264e+00,5.934778974244236949e-01,-1.473484660779628364e+00,1.000000000000000000e+00
4.955692637027929948e+00,2.429904061021667783e+00,-1.257489870274241639e+00,1.000000000000000000e+00
5.305533592512708729e+00,5.403165545718836782e+00,8.221550446545647928e-01,1.000000000000000000e+00
2.826357244450094175e+00,3.249710371804438225e+00,7.253808466015995160e-01,1.000000000000000000e+00
3.912179487059297411e+00,3.986105676012442700e+00,6.077356898703976107e-01,1.000000000000000000e+00
5.652240590661659070e+00,3.518945121902026685e+00,-8.556990790410006209e-01,1.000000000000000000e+00
3.152627136072335468e+00,1.901281665749256833e+00,-5.248518181034421692e-01,1.000000000000000000e+00
7.322637147249904999e+00,5.352584728261335911e+00,-4.942985459381903368e-01,1.000000000000000000e+00
5.295766756311773626e+00,1.950270271619337192e+00,-1.844053726345709965e+00,1.000000000000000000e+00
6.739090731985010407e+00,6.085180833791321575e+00,4.422231998195578773e-01,1.000000000000000000e+00
5.889675786311112660e+00,4.842664495849835937e+00,1.845025390039624694e-02,1.000000000000000000e+00
3.831446457131803207e+00,2.836343030578709623e+00,-2.310082964423001706e-01,1.000000000000000000e+00
6.158990223626022775e+00,3.589595166247411484e+00,-1.121911979322883779e+00,1.000000000000000000e+00
3.407338817262401065e+00,1.873144876570076445e+00,-7.079215536143235177e-01,1.000000000000000000e+00
7.127616231134193292e+00,4.637681176278079853e+00,-9.241087542469520466e-01,1.000000000000000000e+00
8.245787756715410310e+00,5.481734637784372310e+00,-9.789158827839699040e-01,1.000000000000000000e+00
5.053060504184228030e+00,2.631193860158897557e+00,-1.163357174016929063e+00,1.000000000000000000e+00
7.450570596032420667e+00,4.093985243131253782e+00,-1.549413098635189723e+00,1.000000000000000000e+00
2.960376516305777805e+00,1.560587129301222120e+00,-6.667944837495264343e-01,1.000000000000000000e+00
5.673854481360279145e+00,2.852196203348446701e+00,-1.385421003676320595e+00,1.000000000000000000e+00
5.495300252507016481e+00,4.336702212676638801e+00,-1.234094567254431923e-01,1.000000000000000000e+00
6.841444198936021515e+00,4.776197132270795009e+00,-6.356883737476637375e-01,1.000000000000000000e+00
2.132817993731882300e+00,3.027016980570496063e+00,9.922009335532272489e-01,1.000000000000000000e+00
5.313474281371828312e+00,1.195970957499975951e+00,-2.439062260332402143e+00,1.000000000000000000e+00
3.564669174805083607e+00,1.851159200892355416e+00,-8.245650557337258491e-01,1.000000000000000000e+00
5.847559149489901742e+00,5.038072186526567187e+00,1.963573084538482727e-01,1.000000000000000000e+00
7.727869800693954794e+00,2.285528969358132212e+00,-3.124677367611902845e+00,1.000000000000000000e+00
6.095562664336197756e+00,3.777480902751929825e+00,-9.363317146529199775e-01,1.000000000000000000e+00
5.800309763217476267e+00,3.556868409151254795e+00,-9.201110696991430249e-01,1.000000000000000000e+00
6.314585939202768117e+00,5.155024026375723878e+00,-8.865973748357776005e-03,1.000000000000000000e+00
6.178746148471356392e+00,1.840177605157374607e+00,-2.488396668276537493e+00,1.000000000000000000e+00
6.679554362620577557e+00,4.234824880271397696e+00,-9.521726175552347460e-01,1.000000000000000000e+00
6.053911480336637396e+00,4.461525556201180187e+00,-3.805352584173862240e-01,1.000000000000000000e+00
5.391748613701633275e+00,3.278795756490168856e+00,-8.766110694306409323e-01,1.000000000000000000e+00
4.178800801349582983e+00,4.953809744519706015e-01,-2.262770864308332186e+00,1.000000000000000000e+00
4.541257202218609734e+00,2.152627022845905458e+00,-1.209654278928888882e+00,1.000000000000000000e+00
3.878014776171297306e+00,4.614555659195519688e+00,1.115763527566639324e+00,1.000000000000000000e+00
5.766606113256135480e+00,3.038342276599483860e+00,-1.300085729990131167e+00,1.000000000000000000e+00
4.272639598105609338e+00,3.285491478120561304e+00,-1.627667467083581676e-01,1.000000000000000000e+00
6.123243022868675389e+00,2.115008109563951244e+00,-2.240542916738323953e+00,1.000000000000000000e+00
5.426549272396840706e+00,4.084358867722474251e+00,-2.751767117351113789e-01,1.000000000000000000e+00
1.970413368716896763e+00,2.637637627630625481e+00,7.936786870583971698e-01,1.000000000000000000e+00
4.267683446773798295e+00,2.768318972224076635e+00,-5.598977602766787021e-01,1.000000000000000000e+00
4.291288040227198231e+00,3.096786473053334099e+00,-3.206252610571536654e-01,1.000000000000000000e+00
7.819660954690937693e+00,2.883640990652718727e+00,-2.719889830511919460e+00,1.000000000000000000e+00
6.449525273300421802e+00,5.537189674375507131e+00,2.014652332830567938e-01,1.000000000000000000e+00
5.054813527987024102e+00,5.185841849405328219e+00,8.127212032362819416e-01,1.000000000000000000e+00
5.899198773204479274e+00,5.228168733325223805e+00,3.107837571912786534e-01,1.000000000000000000e+00
6.316365924958005529e+00,3.496415621969974907e+00,-1.293685209104497025e+00,1.000000000000000000e+00
4.586251723136185454e+00,2.210103597867998815e+00,-1.193662095156862391e+00,1.000000000000000000e+00
5.566157631954759211e+00,4.133070556269682783e+00,-3.258812339353784338e-01,1.000000000000000000e+00
4.821365879424231338e+00,2.602254779023177367e+00,-1.039036994896650912e+00,1.000000000000000000e+00
5.107525378815978456e+00,4.202978386852150194e+00,1.864771633370223766e-02,1.000000000000000000e+00
6.565424998520590805e+00,2.349836076054515388e+00,-2.338802435169288874e+00,1.000000000000000000e+00
4.153368280789947242e+00,3.373910470966766884e+00,-1.880711638878871869e-02,1.000000000000000000e+00
7.940669854530025162e+00,4.661617695104288472e+00,-1.420439190623726811e+00,1.000000000000000000e+00
2.927591086125205688e+00,2.482127205683185345e+00,6.719915823485925199e-02,1.000000000000000000e+00
3.423808229273626935e+00,2.526018814402500201e+00,-2.130540580381286575e-01,1.000000000000000000e+00
6.775535169463291041e+00,1.462410688426531769e+00,-3.158681491780634065e+00,1.000000000000000000e+00
2.076481718698904189e+00,1.721477514215968618e+00,1.744339248334061954e-02,1.000000000000000000e+00
5.755708844313167205e+00,3.819040116187344847e+00,-6.889583760635582532e-01,1.000000000000000000e+00
6.265887775650885061e+00,4.535224019268000006e+00,-4.577271958184698231e-01,1.000000000000000000e+00
2.861385598116878093e+00,4.220957833813582027e+00,1.454903631883972537e+00,1.000000000000000000e+00
4.881999408830681730e+00,3.867553589249141055e+00,-9.814518722582807331e-02,1.000000000000000000e+00
2.951168937021567906e+00,2.807682057246857266e+00,3.042343256929892492e-01,1.000000000000000000e+00
5.944095213162180258e+00,4.480129412461375082e+00,-2.965968577116244176e-01,1.000000000000000000e+00
2.558231609225416037e+00,2.800652492277465377e+00,5.476165077379333557e-01,1.000000000000000000e+00
3.570633320833815905e+00,3.469084761589022570e+00,4.238635188830794376e-01,1.000000000000000000e+00
6.848270752761039581e+00,4.725545283603528546e+00,-6.792135736010628255e-01,1.000000000000000000e+00
4.634317588666414522e+00,4.078778688964732169e+00,2.221755089617203915e-01,1.000000000000000000e+00
6.287773975661698600e+00,1.150076525802224525e+00,-3.091545976198109003e+00,1.000000000000000000e+00
6.428390253042651103e+00,4.289990805239900062e+00,-7.504299415175004206e-01,1.000000000000000000e+00
3.993587312336917883e+00,1.447724070135498753e+00,-1.408413793549960769e+00,1.000000000000000000e+00
5.861827008191099253e+00,1.642057328969253494e+00,-2.441048126071210245e+00,1.000000000000000000e+00
4.703493247606436611e+00,2.923092212569203152e+00,-7.160811164419355057e-01,1.000000000000000000e+00
5.795768200384932456e+00,2.324041258364934137e+00,-1.871390752493854892e+00,1.000000000000000000e+00
3.988353021698380019e+00,3.020956795129710493e+00,-1.874842920576475225e-01,1.000000000000000000e+00
7.703630240637185267e+00,6.010271072459396180e+00,-2.265366238195942183e-01,1.000000000000000000e+00
2.821075149236188295e+00,3.168055342266406615e+00,6.655281627751594709e-01,1.000000000000000000e+00
3.825276330940218905e+00,4.110533800073284283e+00,7.590681072606891844e-01,1.000000000000000000e+00
3.207931842579526904e+00,2.015908045175710317e+00,-4.711569252045293421e-01,1.000000000000000000e+00
4.048530699090903795e+00,2.816360697740645680e+00,-3.839397144752839663e-01,1.000000000000000000e+00
5.742806971935253912e+00,3.653106381539448222e+00,-8.092140480235940903e-01,1.000000000000000000e+00
4.326114792196395165e+00,1.336771090021855901e+00,-1.704855628923306998e+00,1.000000000000000000e+00
6.101589201149279162e+00,3.042969592967743608e+00,-1.508628335062202064e+00,1.000000000000000000e+00
6.446819534782814998e+00,2.289586744152283693e+00,-2.310327383597396977e+00,1.000000000000000000e+00
2.499461171264421022e+00,2.717126287543506713e+00,5.201864541762070138e-01,1.000000000000000000e+00
7.089197735148635715e+00,3.395570574012703347e+00,-1.861121277785171113e+00,1.000000000000000000e+00
4.255338302453355759e+00,1.882115758052280041e+00,-1.237963794552500385e+00,1.000000000000000000e+00
7.209736725912884836e+00,1.976661726396149232e+00,-3.035625981453569544e+00,1.000000000000000000e+00
4.160655998718238990e+00,3.603733606460792771e+00,1.544513184556768060e-01,1.000000000000000000e+00
2.760463263366145448e+00,4.314835228243656395e+00,1.591468562778475482e+00,1.000000000000000000e+00
6.417114862942455922e+00,4.217667806896490568e+00,-7.992648508743162017e-01,1.000000000000000000e+00
5.784519609793778550e+00,2.882313154971985369e+00,-1.432189110525294629e+00,1.000000000000000000e+00
3.282081778646614101e+00,2.665433391945486008e+00,-1.540658371733305727e-02,1.000000000000000000e+00
3.731461371821607642e+00,3.461408690832584067e+00,3.160801682730409734e-01,1.000000000000000000e+00
6.988913052948661608e+00,4.967027763579974220e+00,-5.813764649810811980e-01,1.000000000000000000e+00
6.038527521154531286e+00,4.211484341826912114e+00,-5.643147770661284257e-01,1.000000000000000000e+00
4.300287088289182158e+00,2.357581866905235302e+00,-8.984365988993806562e-01,1.000000000000000000e+00
5.540954994407587542e+00,2.587959692726384375e+00,-1.505771802344034960e+00,1.000000000000000000e+00
4.886641878015159257e+00,1.713887631654872346e+00,-1.767930462079338350e+00,1.000000000000000000e+00
3.951181742670878183e+00,3.662017473901417297e+00,3.322075581023617441e-01,1.000000000000000000e+00
5.881541532396108884e+00,1.900933300102563894e+00,-2.253173160367790029e+00,1.000000000000000000e+00
5.773084344767315024e+00,2.434672555281869766e+00,-1.771402578118847604e+00,1.000000000000000000e+00
5.734055231005803499e+00,4.773656296168355517e+00,6.358567061217632044e-02,1.000000000000000000e+00
6.649541206746667044e+00,4.115963070131183343e+00,-1.025161118605531607e+00,1.000000000000000000e+00
7.606685385083398643e+00,2.406469377456297742e+00,-2.954336104440852928e+00,1.000000000000000000e+00
3.110832653647258805e+00,1.949465915965379770e+00,-4.610934202462330100e-01,1.000000000000000000e+00
3.428248060073800119e+00,1.863657412414099213e-02,-2.156472313439357968e+00,1.000000000000000000e+00
4.406200867172487712e+00,2.288172349626838464e+00,-1.019225208729035659e+00,1.000000000000000000e+00
6.391037328971608034e+00,3.558088188872219781e+00,-1.293238030662880789e+00,1.000000000000000000e+00
4.363900649638980056e+00,3.647346562538229531e+00,5.950369052098411493e-02,1.000000000000000000e+00
5.736784847831137846e+00,2.147807221734302274e+00,-1.970437883679067470e+00,1.000000000000000000e+00
3.123130810608260255e+00,1.443423778201591290e-01,-1.865969616295672706e+00,1.000000000000000000e+00
