x,y,label
1.932504,0.296102,1
-0.026326,1.001330,0
0.249454,-0.183769,1
0.924390,0.008047,0
-0.060935,1.113897,0
-0.299588,1.126848,0
0.058327,0.180035,1
0.519451,0.942228,0
0.903113,0.219299,0
-0.779536,0.524535,0
1.698268,-0.045657,1
0.536848,-0.391518,1
0.402739,1.007216,0
1.393080,-0.397144,1
-0.692853,0.852057,0
0.866637,-0.497968,1
0.899189,0.440768,0
0.695605,-0.480039,1
-0.026109,0.970051,0
0.971540,0.358539,0
1.077539,-0.456264,1
-0.040139,0.220360,1
-0.725387,0.289668,0
1.843457,0.161771,1
1.057782,0.399018,0
1.675685,-0.423991,1
0.513056,0.657546,0
0.100321,1.003627,0
1.365214,-0.269947,1
-0.405355,0.700479,0
0.329875,0.881994,0
-0.020364,0.327439,1
0.746319,0.089591,0
-0.664959,0.791152,0
0.651885,0.812306,0
1.799694,-0.002034,1
1.040473,-0.054977,0
0.679339,-0.525963,1
0.838684,0.629568,0
-0.031868,0.351373,1
-0.798222,0.551514,0
1.411510,-0.325233,1
1.403899,-0.501200,1
0.374619,-0.376634,1
1.586549,-0.161518,1
-0.732487,0.555463,0
0.685462,-0.271897,1
0.565279,-0.324544,1
0.460633,-0.284147,1
0.083071,0.414753,1
-0.992272,0.435528,0
-0.518488,0.916770,0
-1.048642,0.176784,0
0.796360,-0.497589,1
-0.417743,0.940444,0
1.076564,0.324943,0
2.126466,0.529050,1
0.605749,1.031060,0
0.091750,0.285888,1
0.165496,0.954514,0
0.019300,0.498536,1
2.191423,0.309626,1
1.646257,-0.360860,1
-0.416363,0.875330,0
2.257900,0.405227,1
-0.393145,0.971118,0
0.191461,-0.066977,1
0.712134,-0.367687,1
1.296644,-0.364970,1
0.023177,0.799862,0
0.084190,1.067357,0
1.885238,0.259423,1
1.279775,-0.548976,1
0.454357,0.966734,0
-0.841776,0.136857,0
-0.195811,0.982967,0
-0.721126,0.782212,0
-1.089030,0.188505,0
1.928977,0.089104,1
0.859934,0.114810,0
-0.015294,0.054160,1
1.266772,-0.353513,1
0.857831,0.744429,0
0.716252,0.651670,0
0.079686,0.152943,1
0.074652,0.395999,1
0.781921,0.447427,0
0.736489,0.501225,0
0.960025,0.473367,0
0.960585,0.166302,0
2.056276,0.012672,1
0.470676,-0.246684,1
-1.131961,0.055814,0
1.944299,0.647413,1
0.736740,0.548531,0
1.882916,0.064070,1
-0.044369,-0.015552,1
0.287446,-0.248047,1
1.680236,-0.333558,1
1.714719,-0.197738,1
0.248649,1.044265,0
-1.100611,0.381198,0
1.871058,-0.004982,1
0.679083,-0.341004,1
-1.016489,0.668997,0
0.463351,-0.397608,1
0.544603,-0.456364,1
-0.960595,0.588653,0
0.667528,0.657199,0
-0.328114,0.870534,0
0.830406,0.269669,0
1.769327,-0.274669,1
0.186793,0.868351,0
0.019368,0.021723,1
1.826309,0.115162,1
1.495482,-0.429671,1
0.070742,0.287838,1
0.718114,0.788913,0
-0.408302,1.086613,0
1.494937,-0.354639,1
-0.071604,0.106511,1
1.963360,0.080323,1
0.315843,0.867095,0
0.414892,-0.363328,1
1.229115,-0.547058,1
-0.131565,1.193694,0
-0.657028,1.001380,0
1.891742,0.133177,1
0.484091,1.011692,0
0.793541,-0.386317,1
1.882753,0.301666,1
-0.154346,0.873452,0
0.276486,0.190800,1
1.957347,0.026407,1
-0.630434,0.924173,0
0.364103,-0.197952,1
2.084044,0.386807,1
1.679296,0.231561,1
0.532557,1.137364,0
1.794370,-0.110921,1
1.901127,-0.017405,1
-0.190122,1.028412,0
0.406150,0.983623,0
1.859525,0.128310,1
1.927454,0.081539,1
-1.119066,0.159394,0
-1.050071,0.591148,0
0.852033,-0.059465,0
0.790877,0.707366,0
-1.001189,0.209020,0
-0.070124,0.994867,0
0.500507,-0.422038,1
0.483981,0.811044,0
-0.736144,0.746231,0
1.514390,-0.418565,1
1.698546,-0.229679,1
0.808981,0.659212,0
0.288920,-0.123494,1
0.904552,0.389267,0
0.092946,1.282929,0
-0.829425,0.416805,0
0.147854,-0.232726,1
1.022969,0.140831,0
1.945828,-0.049231,1
1.918468,0.287371,1
0.015041,0.865284,0
0.767125,0.308504,0
-0.787525,0.817100,0
1.044624,-0.480356,1
0.724733,-0.554663,1
1.750465,-0.347748,1
0.503107,0.706205,0
0.828656,-0.530104,1
-1.009936,-0.066090,0
-0.946070,0.658723,0
2.041337,0.356053,1
1.034338,0.374532,0
0.155134,-0.102834,1
0.765752,-0.632570,1
0.153143,-0.157655,1
-0.000858,0.162957,1
1.982131,0.230765,1
0.580004,0.850092,0
0.549951,-0.234298,1
-0.801804,0.445682,0
0.884518,0.475821,0
0.925506,0.468586,0
-0.308233,0.884005,0
1.788674,0.055346,1
-0.030577,0.889023,0
-0.783394,0.440284,0
0.724935,-0.437395,1
1.783954,0.412624,1
-0.645268,0.689925,0
0.460321,0.774966,0
1.023193,0.487663,0
1.424965,-0.133287,1
0.059603,0.999998,0
0.939966,-0.109420,0
1.764209,-0.051571,1
0.766429,-0.427938,1
1.731178,-0.066127,1
0.893033,0.601302,0
-1.050169,0.339651,0
0.070774,0.295494,1
1.061238,0.245141,0
0.339050,0.932499,0
1.733776,-0.286636,1
1.109677,-0.403005,1
-0.996797,0.503819,0
0.083588,1.031511,0
2.120408,0.479299,1
2.138683,0.178713,1
-0.026831,0.370592,1
0.149297,0.349353,1
1.577775,-0.223811,1
0.754877,0.712715,0
1.044146,-0.086590,0
0.038449,0.917926,0
0.028541,0.472276,1
0.799749,0.460611,0
0.510763,0.769098,0
-0.316219,1.085102,0
1.322351,-0.301641,1
0.130769,0.933446,0
0.756506,-0.518720,1
1.809784,-0.088550,1
-0.234511,0.796146,0
-0.580581,0.899837,0
0.571920,-0.362932,1
1.830422,0.505632,1
-0.774799,0.532438,0
-0.312952,0.803532,0
0.460142,-0.350948,1
-0.646607,0.580842,0
0.872996,0.503722,0
-0.994642,0.339421,0
1.534228,-0.334884,1
-0.348020,1.043347,0
0.306017,0.939823,0
1.357234,-0.345126,1
0.014869,0.043544,1
2.027367,0.706505,1
0.694186,-0.472874,1
0.971776,0.261097,0
-0.054081,1.062583,0
0.358148,0.202811,1
-1.053971,0.240665,0
2.270020,0.294520,1
1.925434,-0.035909,1
-0.510422,0.756664,0
1.957864,0.114102,1
-1.133119,0.041510,0
1.420407,-0.464912,1
0.071151,1.025987,0
1.296540,-0.297427,1
1.164878,0.019773,0
-0.743730,0.484902,0
-0.000846,0.438499,1
-0.913678,-0.027625,0
-0.376646,0.814355,0
0.137508,0.038457,1
1.156597,-0.336827,1
1.311205,-0.531970,1
1.713360,-0.023584,1
-1.170880,0.102972,0
1.245233,-0.601004,1
0.811507,0.673466,0
0.367399,1.069069,0
0.820521,-0.547875,1
0.089134,0.904459,0
0.169247,-0.226056,1
0.404760,-0.235479,1
0.137305,0.226884,1
2.028276,0.362943,1
0.740445,-0.385346,1
-0.043412,0.404423,1
0.781217,-0.374094,1
0.488356,0.796396,0
1.487638,-0.566194,1
0.816632,0.913082,0
0.550767,0.782296,0
0.097345,-0.227117,1
-0.619823,0.652638,0
0.794135,-0.580000,1
0.794061,0.854216,0
1.485369,-0.369363,1
1.573036,-0.262519,1
0.571994,0.608297,0
0.542555,0.727992,0
-0.031011,0.212640,1
0.052416,0.235852,1
1.050846,0.114465,0
0.620219,0.663902,0
1.088528,0.314590,0
1.858997,0.164365,1
1.023538,-0.555171,1
1.071658,-0.009445,0
1.851398,0.105227,1
-0.759178,0.743058,0
0.492638,-0.225222,1
0.809132,0.756909,0
0.728007,-0.641585,1
0.265918,1.158433,0
-0.369932,0.776817,0
-0.097787,0.003652,1
0.547007,-0.234986,1
1.096587,0.300083,0
0.119304,-0.031248,1
0.804636,0.261116,0
0.549752,0.776719,0
-0.776046,0.399205,0
1.074879,-0.399413,1
1.667604,-0.230132,1
-1.027798,0.229265,0
1.820931,-0.174991,1
0.143946,0.372260,1
0.737823,0.493242,0
-0.719999,0.093117,0
-0.400318,0.851632,0
1.859202,0.197864,1
1.358606,-0.330294,1
0.639520,0.932807,0
-0.041806,0.389876,1
0.225595,0.446053,1
0.247620,0.027534,1
0.994249,-0.071345,0
-0.446409,0.864411,0
1.382310,-0.521209,1
0.001158,1.188789,0
0.768563,-0.416274,1
-0.882759,0.699396,0
0.230501,-0.286450,1
-0.989686,0.079506,0
0.676090,0.705885,0
-0.902777,0.468863,0
0.058106,1.158643,0
1.944646,0.458902,1
-0.706211,0.896967,0
1.171992,-0.344024,1
0.283816,-0.179745,1
1.380474,-0.470809,1
0.978145,0.298653,0
1.309358,-0.183250,1
0.756378,-0.621410,1
0.921898,0.457531,0
0.830757,0.449004,0
0.937738,0.031781,0
-0.597782,0.672328,0
0.775970,-0.541269,1
1.039059,0.454014,0
1.053509,-0.598834,1
0.520540,0.573464,0
0.741297,0.822255,0
2.031838,0.408236,1
1.055951,-0.526258,1
0.976177,0.142493,0
0.271158,-0.170911,1
1.399426,-0.177082,1
0.215069,-0.155547,1
1.040356,-0.530440,1
0.734637,-0.357685,1
1.919677,0.200289,1
0.560644,0.717391,0
1.913068,-0.081218,1
0.796900,-0.405633,1
0.029990,0.276796,1
1.565544,-0.322421,1
0.852752,0.173365,0
1.030438,0.126534,0
1.970445,0.327412,1
0.258562,-0.322339,1
1.636592,-0.307577,1
0.930643,-0.407719,1
0.758973,-0.482600,1
1.904376,0.180458,1
0.194943,0.935662,0
1.820346,-0.328008,1
-0.043243,0.368661,1
0.818910,-0.488874,1
0.906153,0.558160,0
1.400809,-0.210801,1
1.122778,-0.423506,1
0.911148,-0.450489,1
2.184539,0.142418,1
0.322975,0.938224,0
-0.027848,1.055182,0
1.820120,-0.025421,1
1.504007,-0.239439,1
-0.020199,0.194330,1
0.350086,0.844564,0
1.916499,0.015963,1
0.301973,-0.282693,1
1.460257,-0.504789,1
-0.927595,0.140451,0
0.236317,0.992963,0
1.538387,-0.333903,1
-0.778435,0.699408,0
1.214776,-0.429266,1
1.920528,0.115992,1
0.853276,0.445663,0
0.179998,1.141751,0
0.745540,0.406289,0
0.884978,0.041968,0
1.783860,0.091609,1
0.010608,0.136523,1
0.104634,0.391199,1
2.194749,0.422245,1
1.025882,0.349351,0
0.152407,0.276689,1
-0.553099,0.844119,0
1.120377,-0.462619,1
0.948987,0.257355,0
0.966362,-0.469478,1
0.053570,1.096955,0
-0.262518,0.787600,0
0.587770,0.532925,0
-0.153089,0.092224,1
-0.468745,0.886393,0
-1.025826,0.067215,0
0.692628,-0.451125,1
-0.651384,0.689667,0
2.056940,0.288571,1
1.652267,-0.207956,1
0.531295,0.873405,0
-0.536274,0.728834,0
0.322043,-0.353690,1
0.448511,-0.326014,1
-0.150600,0.892898,0
0.966474,0.508353,0
1.462673,-0.234429,1
0.021152,0.420774,1
0.786119,0.613040,0
0.934985,0.167597,0
-1.123012,0.003802,0
-0.318187,1.106899,0
-0.249791,0.985896,0
1.847214,-0.005718,1
-0.018161,0.932964,0
0.837990,-0.649987,1
1.297569,-0.411438,1
0.813766,-0.332684,1
0.679997,0.825550,0
1.037545,0.455974,0
1.073954,0.453426,0
0.550421,0.877256,0
0.924670,0.002761,0
1.651458,-0.428556,1
1.478659,-0.414694,1
0.624407,0.869821,0
-0.893813,0.372761,0
-0.026278,0.822040,0
1.311391,-0.488763,1
1.629254,-0.324494,1
1.204762,-0.459755,1
1.894105,0.243603,1
0.528705,0.873583,0
-0.669120,0.962571,0
1.014732,-0.440295,1
0.627695,0.728426,0
0.816299,0.636916,0
-0.969246,0.134233,0
1.543851,-0.189472,1
2.003111,0.339022,1
0.060753,0.299111,1
-0.805628,0.648697,0
0.920689,0.443519,0
-1.129331,0.350837,0
2.028230,0.180949,1
2.011671,0.635541,1
0.166685,0.986082,0
0.078124,-0.114958,1
-0.127447,0.468608,1
0.231343,1.101128,0
1.809778,-0.164297,1
0.142535,1.032028,0
1.657302,-0.203429,1
1.696519,-0.173958,1
0.787791,0.791899,0
0.540799,-0.259194,1
0.344789,-0.143945,1
1.264725,-0.396412,1
0.079043,-0.113669,1
0.315937,0.139209,1
-0.738394,0.679881,0
1.070920,0.099444,0
1.938440,0.110192,1
-0.953744,0.459317,0
-0.770549,0.606069,0
0.596462,-0.604732,1
0.459192,-0.394112,1
0.407442,0.780024,0
1.419841,-0.375923,1
1.108481,-0.482399,1
-0.845218,0.884583,0
-0.124009,1.079996,0
1.044070,0.100021,0
0.950324,-0.408752,1
-0.527788,0.815615,0
-0.003554,0.615332,1
0.055387,0.961445,0
0.662098,-0.408238,1
0.592068,-0.278649,1
1.076861,-0.520136,1
1.282902,-0.465534,1
0.695424,0.736854,0
-0.631871,0.685986,0
0.234688,1.013809,0
0.946943,-0.377318,1
0.040000,0.275617,1
-0.829589,0.667699,0
-0.896763,0.196611,0
-0.371562,1.011721,0
1.695533,0.034090,1
0.115387,0.450574,1
0.486189,0.773838,0
-0.184549,0.919378,0
0.925914,0.698683,0
0.765310,0.597711,0
-0.520771,0.872397,0
1.961190,0.224125,1
0.099945,0.865608,0
-0.049000,0.977440,0
0.452171,-0.266690,1
1.076575,-0.517440,1
1.595153,-0.339012,1
1.269385,-0.509400,1
-0.938817,0.479290,0
0.282534,-0.488130,1
-0.700048,0.449131,0
0.116920,1.011584,0
0.983026,-0.056450,0
0.756230,0.808794,0
0.905462,-0.630831,1
0.589765,0.703840,0
0.252608,0.791130,0
1.707669,-0.020702,1
1.481739,-0.203290,1
0.652633,0.829961,0
-0.175291,0.379925,1
-0.885385,0.754708,0
1.959534,-0.185860,1
1.148228,-0.571089,1
0.524404,-0.316607,1
-1.071837,0.094529,0
0.511131,-0.345134,1
1.732807,0.014252,1
1.779355,-0.064309,1
-0.142147,1.029808,0
1.994315,0.231774,1
0.064927,0.073437,1
0.441746,0.928089,0
1.823369,-0.222781,1
2.022277,0.454788,1
0.895331,-0.712564,1
-0.685308,0.876301,0
0.977774,-0.498298,1
0.029755,0.142101,1
0.844416,0.618755,0
2.182722,0.125830,1
0.653761,0.822950,0
0.395541,1.044657,0
0.862308,0.568514,0
-0.536278,0.737609,0
0.153290,-0.016139,1
1.683551,-0.030243,1
0.931781,-0.015840,0
-0.807795,0.365153,0
-0.723110,0.714575,0
-0.210961,0.867789,0
1.627890,-0.292373,1
0.442738,0.962261,0
0.340594,1.118460,0
1.055357,-0.513072,1
-0.740045,0.622903,0
0.967428,-0.443529,1
-0.965189,0.346184,0
0.899367,0.599627,0
-0.177395,0.887511,0
-0.730394,0.619817,0
0.514128,-0.350701,1
-0.067465,0.313604,1
0.252627,0.870150,0
-0.000610,0.088369,1
-0.725495,0.715367,0
-0.363199,0.969500,0
2.019845,0.010691,1
2.089346,0.397723,1
0.672185,0.936607,0
0.841974,0.281102,0
1.153631,0.124575,0
0.074231,-0.091624,1
-0.170066,1.174826,0
0.889666,0.073900,0
1.692072,-0.229111,1
0.730636,-0.161418,1
1.637889,-0.074769,1
1.027554,-0.652091,1
1.061397,-0.456901,1
0.155965,-0.367223,1
0.716480,-0.475872,1
-0.784547,0.461913,0
0.921934,0.257210,0
1.821402,-0.227967,1
-0.251638,0.916006,0
0.328895,0.752251,0
0.031215,0.450947,1
-0.757181,0.662670,0
-0.177121,1.006575,0
-0.822840,0.801098,0
0.016722,0.331573,1
-1.002054,-0.097643,0
0.199827,-0.056115,1
-0.804686,0.539511,0
1.723835,-0.209014,1
-0.235405,0.893006,0
1.737950,-0.285879,1
0.800988,0.284262,0
0.820192,0.680337,0
0.818940,0.837472,0
2.028927,0.264171,1
0.691319,0.522481,0
-0.804386,0.730175,0
-0.203384,0.970994,0
-0.597039,0.487746,0
0.335148,1.001105,0
0.682142,-0.276319,1
1.644673,-0.321497,1
0.596377,0.864665,0
-0.949110,0.540231,0
0.094789,0.960469,0
1.154735,-0.374712,1
-0.350103,0.886225,0
1.045362,-0.041057,0
0.753269,0.706914,0
-0.396568,1.132347,0
1.885307,-0.040334,1
0.710555,-0.333754,1
0.891945,-0.593600,1
1.012052,0.118661,0
-0.999140,-0.071930,0
0.166536,0.798998,0
0.258409,0.864089,0
1.787365,-0.185356,1
0.609645,0.766864,0
0.093368,-0.104712,1
-0.955765,0.164616,0
-1.065509,0.312117,0
-1.161730,-0.113919,0
0.835115,0.594849,0
0.370256,-0.194137,1
0.372744,-0.288836,1
-0.047458,0.312050,1
1.819877,-0.116096,1
1.451619,-0.470052,1
0.016152,0.230180,1
-0.978684,0.347823,0
-0.300223,0.986749,0
0.270106,-0.274075,1
-0.133337,0.972085,0
1.729096,0.009718,1
1.654164,-0.386717,1
0.576953,-0.415547,1
-0.571395,0.726251,0
0.798469,0.480562,0
1.112010,0.176094,0
0.821065,0.775646,0
0.555261,-0.360738,1
-0.852951,0.146426,0
2.201264,0.326582,1
-0.908766,0.392862,0
-0.796710,0.202569,0
-0.534369,0.734602,0
1.082752,0.074641,0
0.837854,0.687533,0
-0.705672,0.940406,0
0.852336,0.303106,0
0.071567,0.324933,1
0.028044,0.317659,1
-0.804350,0.284333,0
-0.472998,0.830982,0
0.470847,0.798935,0
-0.437089,0.626830,0
0.131932,1.007168,0
0.294558,0.925898,0
0.264313,0.891806,0
0.791585,0.475111,0
-0.821237,0.658512,0
0.336517,-0.453884,1
0.335512,1.175211,0
-0.989406,0.200363,0
0.968868,-0.496993,1
-0.152419,0.811681,0
2.031349,0.231845,1
1.021199,0.354473,0
0.216068,-0.323260,1
-0.387532,0.901825,0
0.579440,0.628822,0
1.085569,0.002235,0
1.781886,0.135860,1
1.861006,-0.023269,1
1.186301,-0.599151,1
0.600195,-0.499162,1
1.022163,-0.650187,1
2.049111,0.302358,1
2.078968,0.165242,1
0.850376,-0.455192,1
1.977907,0.025873,1
0.317715,-0.277469,1
0.546627,-0.132985,1
-0.425678,0.845637,0
0.587298,-0.403686,1
-0.738143,0.598880,0
1.911667,-0.039502,1
0.151547,0.962563,0
-0.149585,0.324990,1
1.054001,-0.390460,1
-0.976501,0.115038,0
0.146735,0.340522,1
0.951335,-0.605026,1
0.863634,-0.536917,1
1.068401,-0.392201,1
0.930456,0.267444,0
-0.367096,1.184708,0
-0.916546,0.538426,0
-0.798686,0.546977,0
0.754282,0.947635,0
-0.515228,0.957243,0
0.160852,0.187836,1
-0.022958,0.071895,1
0.699544,0.671892,0
0.980119,0.210180,0
1.301258,-0.542677,1
1.852976,0.170327,1
0.163190,0.902378,0
0.694230,0.589105,0
1.005658,0.069871,0
-0.992413,0.128462,0
0.409284,0.984437,0
1.420349,-0.455014,1
0.873979,-0.294953,1
-0.831819,0.523763,0
0.387163,-0.106852,1
-0.175035,0.933568,0
0.391683,-0.257334,1
0.375449,0.897974,0
0.040085,0.332160,1
-0.957495,-0.181206,0
-0.730474,0.869622,0
0.037081,0.951122,0
0.370750,-0.313516,1
-0.107489,0.135205,1
1.045197,0.054267,0
0.438473,0.775334,0
1.817108,-0.117087,1
-0.699409,0.661635,0
0.954841,0.337303,0
1.796789,0.173453,1
0.289107,0.915896,0
1.971135,0.279488,1
0.807411,0.274372,0
0.297759,0.816758,0
0.999247,0.289301,0
0.877709,0.609064,0
0.790367,0.234644,0
0.246129,-0.197047,1
0.488667,0.973261,0
0.588569,0.821379,0
0.210026,-0.164681,1
2.032764,0.419359,1
0.576019,0.754706,0
0.191923,-0.162939,1
0.474410,0.915348,0
0.684258,0.782676,0
-0.603229,0.912072,0
-0.901204,0.228399,0
2.115019,0.105280,1
1.879007,0.159008,1
-0.013763,0.926319,0
1.001171,-0.390215,1
0.554591,-0.226855,1
-0.651021,0.743258,0
1.879677,0.289471,1
-0.351500,0.718457,0
1.031783,0.203551,0
-1.164223,0.174567,0
-0.928250,0.438009,0
0.132337,1.057093,0
-0.445377,1.017353,0
1.746306,-0.150796,1
1.644381,0.099274,1
1.896856,0.079190,1
-0.898085,0.674794,0
1.500700,-0.179263,1
0.963453,0.455655,0
0.906253,-0.529511,1
0.788446,-0.446441,1
0.846763,0.514141,0
0.085474,0.309093,1
0.257348,-0.164301,1
0.673007,0.613346,0
0.617699,-0.403140,1
-0.183659,-0.039323,1
1.699081,-0.130501,1
0.601493,0.876669,0
1.803196,-0.166166,1
1.605625,-0.153179,1
-0.894272,0.246960,0
0.986018,0.339668,0
0.176743,-0.225644,1
1.911664,0.329705,1
0.943740,0.245817,0
0.143749,-0.030243,1
-0.734339,0.687437,0
1.827280,0.041487,1
-0.937571,0.660161,0
1.214120,-0.031215,0
1.239126,-0.500748,1
0.715776,-0.464355,1
2.027125,0.176008,1
-0.764755,0.517084,0
1.339525,-0.430165,1
-1.066010,0.057491,0
0.094838,-0.124672,1
1.502347,-0.321155,1
0.150681,-0.004950,1
0.762572,0.668868,0
0.643857,-0.321249,1
-0.226654,0.940325,0
0.023533,0.359293,1
-0.833928,0.526653,0
-0.014988,0.866948,0
1.987698,-0.075405,1
1.185079,-0.415035,1
0.387869,1.000383,0
0.907998,0.633424,0
0.056558,0.460688,1
1.710164,-0.086887,1
-0.303082,0.800418,0
1.641854,0.064051,1
0.624591,-0.635135,1
0.213900,-0.092010,1
0.102284,0.245477,1
-0.454609,1.005291,0
0.029646,0.058965,1
1.276501,-0.409331,1
0.038017,0.260118,1
1.035732,0.280189,0
-0.804625,0.582890,0
0.447978,-0.457182,1
0.226142,0.970545,0
-0.588166,0.927512,0
0.486486,0.731904,0
-0.239836,1.061351,0
-0.131244,0.851994,0
0.799782,-0.584008,1
0.940877,0.572222,0
-0.704097,0.966842,0
-0.909442,0.139915,0
-0.327531,0.882015,0
0.842076,0.340580,0
-0.912318,0.210339,0
-0.663091,0.435730,0
1.757167,-0.263827,1
0.878256,0.214032,0
0.506141,0.788582,0
0.093977,-0.089335,1
-0.698525,0.922386,0
0.471492,0.756072,0
1.073364,-0.464304,1
0.438531,0.896335,0
0.514906,-0.266042,1
1.279382,-0.444826,1
0.202644,0.570045,1
-0.395683,1.114769,0
0.029328,-0.096703,1
1.999261,0.035932,1
0.759702,-0.396076,1
1.915128,0.083101,1
0.148425,0.385248,1
0.121214,0.023795,1
1.688955,-0.329679,1
0.778614,0.607805,0
0.363612,0.701444,0
1.900791,0.213566,1
2.068065,0.387006,1
1.441837,-0.395782,1
-0.916137,0.543931,0
0.961123,0.249699,0
1.275149,-0.457928,1
-0.701764,0.446745,0
0.925308,-0.447179,1
0.230593,-0.061907,1
1.505755,-0.291146,1
1.461611,-0.435703,1
0.821957,-0.366841,1
-0.974494,0.086289,0
0.610095,0.871002,0
-0.832577,0.081680,0
0.001518,0.364788,1
1.587640,-0.435748,1
1.162004,-0.563510,1
1.275051,-0.645432,1
0.280676,0.881322,0
-0.243328,0.926779,0
1.415671,-0.363192,1
1.953703,0.440124,1
-0.773244,0.760918,0
-1.038366,-0.042122,0
0.636607,0.844512,0
-1.168653,0.287769,0
-1.058592,0.124344,0
1.865270,0.211750,1
-0.163354,1.007336,0
0.034538,0.401097,1
0.526980,0.870736,0
-0.016492,0.319322,1
-0.922052,0.045323,0
0.144821,1.025978,0
1.374079,-0.523719,1
1.531352,-0.447218,1
0.969559,0.525370,0
-0.020888,0.857014,0
-1.043772,0.295855,0
-0.048379,0.433234,1
-0.056116,0.297801,1
0.054255,0.056049,1
-0.834850,0.547354,0
0.820370,-0.423128,1
1.917984,0.151825,1
1.845740,0.198733,1
0.781016,-0.437924,1
-0.984601,0.725010,0
-0.963603,0.751018,0
0.647393,0.756185,0
-0.887014,0.525345,0
1.613904,-0.429795,1
-0.732841,0.583845,0
1.200682,-0.463375,1
-0.756965,0.638673,0
0.810946,0.489374,0
0.578692,0.516023,0
-0.779840,0.397049,0
-0.609300,0.795697,0
-0.748985,0.684524,0
0.451513,-0.529747,1
-0.591527,0.810966,0
0.367021,-0.171914,1
-0.276982,0.897584,0
0.879476,-0.485483,1
0.295108,-0.149497,1
0.130770,0.896639,0
-0.021243,0.335394,1
0.268318,1.111926,0
0.109348,-0.124313,1
0.491418,-0.414283,1
2.233852,0.262741,1
1.692060,-0.290741,1
0.851899,-0.533305,1
1.046094,0.264038,0
-0.571680,0.724632,0
2.098619,0.483717,1
1.552394,-0.368230,1
0.201139,0.787505,0
-0.442937,0.913731,0
-0.499555,0.806172,0
-0.800816,0.364697,0
0.382484,-0.048752,1
0.148333,1.014741,0
0.812210,0.520053,0
1.519655,-0.439691,1
-0.584504,0.777183,0
0.821888,0.303573,0
1.986242,0.110938,1
0.458597,-0.378130,1
0.537122,0.839963,0
0.455970,1.018160,0
0.688466,0.721154,0
0.770308,0.435448,0
-0.112083,0.864471,0
0.643216,0.715381,0
1.845051,0.150321,1
1.187484,-0.386637,1
0.357758,0.010383,1
2.218406,0.475686,1
-0.751163,0.788173,0
-0.404120,0.868000,0
0.874002,-0.425544,1
0.217677,0.976276,0
0.112352,0.922872,0
-0.901732,0.421945,0
0.045467,0.165547,1
-0.964049,0.014936,0
0.452527,-0.157839,1
0.238888,-0.240634,1
2.024523,0.294385,1
1.674398,-0.197721,1
1.142285,-0.425821,1
0.629207,0.715979,0
-0.253136,0.964859,0
-0.148257,0.192861,1
1.669240,-0.285066,1
-0.642877,0.800125,0
1.654759,-0.472924,1
0.247682,0.304014,1
-0.371558,0.869900,0
0.535083,0.825653,0
1.479314,-0.381947,1
0.186034,-0.116090,1
0.508687,0.910840,0
0.293337,0.063714,1
-0.912676,0.507426,0
1.655122,-0.340254,1
1.131118,0.590536,0
0.163689,-0.214207,1
0.409711,0.981898,0
0.648844,-0.292243,1
1.529487,-0.295031,1
1.947014,0.156398,1
0.003763,1.114626,0
0.229248,0.887220,0
1.779835,0.493529,1
-0.799744,0.594726,0
0.867607,0.380135,0
1.868151,0.144999,1
1.055896,0.237611,0
0.138396,0.465972,1
-0.393576,0.864527,0
1.007996,0.190542,0
-0.746267,0.485581,0
1.133170,-0.315915,1
-1.031731,0.423796,0
0.686317,-0.246090,1
-0.145239,1.167435,0
0.935334,0.143567,0
0.115293,0.990541,0
-0.281351,0.930455,0
-0.760845,0.730856,0
1.814182,0.556384,1
0.388626,-0.208620,1
0.813756,0.881268,0
0.312111,-0.209369,1
0.909472,0.065916,0
1.999867,0.001197,1
0.357141,1.083033,0
1.409265,-0.452356,1
0.651127,-0.304834,1
2.056724,0.457904,1
-0.278345,0.972549,0
0.063772,0.353622,1
0.034772,0.000878,1
1.870331,0.105641,1
0.139596,0.422690,1
1.897520,-0.190469,1
1.963310,0.516443,1
0.795539,0.552902,0
0.926156,0.503019,0
0.699497,-0.371391,1
1.541317,-0.257160,1
1.004755,0.365779,0
0.387756,1.012398,0
-0.750599,0.712073,0
0.466351,0.920294,0
-0.459622,1.033249,0
0.091160,0.276379,1
-0.753463,0.698222,0
-0.152964,1.095317,0
2.109166,0.418868,1
-0.160102,0.925708,0
-0.820981,0.760473,0
0.959695,-0.488321,1
0.933362,0.036413,0
0.428898,-0.555704,1
-0.859556,0.627381,0
1.864978,-0.126652,1
0.014849,-0.198067,1
0.270267,-0.082578,1
0.836856,0.427591,0
-0.188587,1.062293,0
-0.863106,0.593473,0
0.952890,-0.458361,1
0.119275,0.928738,0
0.579216,-0.392253,1
-0.378785,0.894554,0
-1.070121,0.386063,0
-0.201092,0.948084,0
0.124930,1.077604,0
0.145941,0.201128,1
0.372117,0.711623,0
1.639048,-0.131131,1
1.552261,-0.202036,1
0.242000,1.185552,0
0.483075,0.824221,0
-0.691178,0.687926,0
0.045134,0.888341,0
0.970249,0.228532,0
-0.747305,0.566257,0
0.956990,0.039733,0
1.361487,-0.470812,1
1.789178,-0.302326,1
0.867138,0.706557,0
0.908658,0.642679,0
1.843230,0.381870,1
1.063857,-0.460597,1
0.842444,-0.552655,1
1.919633,-0.078466,1
-0.509972,0.880496,0
0.061562,0.989105,0
-0.903417,0.243190,0
0.620700,-0.401392,1
